 NEW RECORD - 08-21-2023 18:30:49, 	peak_power,	 snr_est,	 range,	 angle
18:50:03.879, 	96.3125, 	20.116, 	3.30646, 	60.1334
18:50:03.979, 	70.0575, 	19.6573, 	3.30646, 	58.382
18:50:03.979, 	70.0575, 	19.6573, 	3.30646, 	58.382
18:50:03.979, 	70.0575, 	19.6573, 	3.30646, 	58.382
18:50:04.079, 	71.144, 	18.6715, 	3.30646, 	58.382
18:50:04.079, 	71.144, 	18.6715, 	3.30646, 	58.382
18:50:04.079, 	71.144, 	18.6715, 	3.30646, 	58.382
18:50:04.180, 	73.5741, 	18.3598, 	3.30646, 	56.7136
18:50:04.180, 	73.5741, 	18.3598, 	3.30646, 	56.7136
18:50:04.180, 	73.5741, 	18.3598, 	3.30646, 	56.7136
18:50:04.280, 	66.0743, 	16.8246, 	3.30646, 	61.9835
18:50:04.280, 	66.0743, 	16.8246, 	3.30646, 	61.9835
18:50:04.280, 	66.0743, 	16.8246, 	3.30646, 	61.9835
18:50:04.381, 	59.1294, 	17.7721, 	3.30646, 	58.382
18:50:04.381, 	59.1294, 	17.7721, 	3.30646, 	58.382
18:50:04.381, 	59.1294, 	17.7721, 	3.30646, 	58.382
18:50:04.513, 	71.8891, 	18.4577, 	3.30646, 	60.1334
18:50:04.513, 	71.8891, 	18.4577, 	3.30646, 	60.1334
18:50:04.513, 	71.8891, 	18.4577, 	3.30646, 	60.1334
18:50:04.612, 	59.3867, 	16.5244, 	3.30646, 	58.382
18:50:04.612, 	59.3867, 	16.5244, 	3.30646, 	58.382
18:50:04.612, 	59.3867, 	16.5244, 	3.30646, 	58.382
18:50:04.712, 	71.714, 	19.3124, 	3.45675, 	60.1334
18:50:04.712, 	71.714, 	19.3124, 	3.45675, 	60.1334
18:50:04.712, 	71.714, 	19.3124, 	3.45675, 	60.1334
18:50:04.812, 	53.2592, 	19.316, 	3.15616, 	56.7136
18:50:04.812, 	53.2592, 	19.316, 	3.15616, 	56.7136
18:50:04.812, 	53.2592, 	19.316, 	3.15616, 	56.7136
18:50:04.912, 	54.3222, 	16.645, 	3.30646, 	58.382
18:50:04.912, 	54.3222, 	16.645, 	3.30646, 	58.382
18:50:04.912, 	54.3222, 	16.645, 	3.30646, 	58.382
18:50:05.012, 	76.936, 	19.1197, 	3.30646, 	60.1334
18:50:05.012, 	76.936, 	19.1197, 	3.30646, 	60.1334
18:50:05.012, 	76.936, 	19.1197, 	3.30646, 	60.1334
18:50:05.112, 	69.9091, 	17.1634, 	3.30646, 	58.382
18:50:05.112, 	69.9091, 	17.1634, 	3.30646, 	58.382
18:50:05.112, 	69.9091, 	17.1634, 	3.30646, 	58.382
18:50:05.212, 	68.7296, 	20.1674, 	3.15616, 	58.382
18:50:05.212, 	68.7296, 	20.1674, 	3.15616, 	58.382
18:50:05.212, 	68.7296, 	20.1674, 	3.15616, 	58.382
18:50:05.313, 	85.1435, 	18.7999, 	3.30646, 	60.1334
18:50:05.313, 	85.1435, 	18.7999, 	3.30646, 	60.1334
18:50:05.313, 	85.1435, 	18.7999, 	3.30646, 	60.1334
18:50:05.413, 	72.3183, 	17.8606, 	3.15616, 	58.382
18:50:05.413, 	72.3183, 	17.8606, 	3.15616, 	58.382
18:50:05.513, 	74.4065, 	19.8784, 	3.30646, 	60.1334
18:50:05.513, 	74.4065, 	19.8784, 	3.30646, 	60.1334
18:50:05.513, 	74.4065, 	19.8784, 	3.30646, 	60.1334
18:50:05.613, 	75.8758, 	20.1339, 	3.30646, 	60.1334
18:50:05.613, 	75.8758, 	20.1339, 	3.30646, 	60.1334
18:50:05.613, 	75.8758, 	20.1339, 	3.30646, 	60.1334
18:50:05.683, 	82.2616, 	19.5063, 	3.15616, 	58.382
18:50:05.683, 	82.2616, 	19.5063, 	3.15616, 	58.382
18:50:05.683, 	82.2616, 	19.5063, 	3.15616, 	58.382
18:50:05.784, 	99.5328, 	17.8448, 	3.30646, 	60.1334
18:50:05.784, 	99.5328, 	17.8448, 	3.30646, 	60.1334
18:50:05.784, 	99.5328, 	17.8448, 	3.30646, 	60.1334
18:50:05.883, 	83.4143, 	20.8886, 	3.15616, 	56.7136
18:50:05.883, 	83.4143, 	20.8886, 	3.15616, 	56.7136
18:50:05.984, 	83.785, 	19.1865, 	3.30646, 	58.382
18:50:05.984, 	83.785, 	19.1865, 	3.30646, 	58.382
18:50:05.984, 	83.785, 	19.1865, 	3.30646, 	58.382
18:50:06.084, 	80.703, 	18.0874, 	3.30646, 	60.1334
18:50:06.084, 	80.703, 	18.0874, 	3.30646, 	60.1334
18:50:06.084, 	80.703, 	18.0874, 	3.30646, 	60.1334
18:50:06.184, 	71.384, 	17.9727, 	3.30646, 	58.382
18:50:06.184, 	71.384, 	17.9727, 	3.30646, 	58.382
18:50:06.184, 	71.384, 	17.9727, 	3.30646, 	58.382
18:50:06.284, 	84.7231, 	18.7947, 	3.30646, 	60.1334
18:50:06.284, 	84.7231, 	18.7947, 	3.30646, 	60.1334
18:50:06.284, 	84.7231, 	18.7947, 	3.30646, 	60.1334
18:50:06.385, 	78.6917, 	19.3653, 	3.30646, 	60.1334
18:50:06.385, 	78.6917, 	19.3653, 	3.30646, 	60.1334
18:50:06.385, 	78.6917, 	19.3653, 	3.30646, 	60.1334
18:50:06.489, 	71.4982, 	18.1925, 	3.30646, 	58.382
18:50:06.489, 	71.4982, 	18.1925, 	3.30646, 	58.382
18:50:06.489, 	71.4982, 	18.1925, 	3.30646, 	58.382
18:50:06.585, 	80.0677, 	17.6699, 	3.30646, 	58.382
18:50:06.585, 	80.0677, 	17.6699, 	3.30646, 	58.382
18:50:06.585, 	80.0677, 	17.6699, 	3.30646, 	58.382
18:50:06.685, 	70.6407, 	21.5288, 	3.15616, 	58.382
18:50:06.685, 	70.6407, 	21.5288, 	3.15616, 	58.382
18:50:06.685, 	70.6407, 	21.5288, 	3.15616, 	58.382
18:50:06.786, 	78.608, 	18.8575, 	3.30646, 	60.1334
18:50:06.786, 	78.608, 	18.8575, 	3.30646, 	60.1334
18:50:06.786, 	78.608, 	18.8575, 	3.30646, 	60.1334
18:50:06.914, 	71.7298, 	17.6429, 	3.30646, 	58.382
18:50:06.914, 	71.7298, 	17.6429, 	3.30646, 	58.382
18:50:06.914, 	71.7298, 	17.6429, 	3.30646, 	58.382
18:50:07.014, 	72.5136, 	19.6063, 	3.30646, 	56.7136
18:50:07.014, 	72.5136, 	19.6063, 	3.30646, 	56.7136
18:50:07.014, 	72.5136, 	19.6063, 	3.30646, 	56.7136
18:50:07.114, 	86.3044, 	20.5658, 	3.30646, 	58.382
18:50:07.114, 	86.3044, 	20.5658, 	3.30646, 	58.382
18:50:07.114, 	86.3044, 	20.5658, 	3.30646, 	58.382
18:50:07.214, 	63.7962, 	17.339, 	3.15616, 	58.382
18:50:07.214, 	63.7962, 	17.339, 	3.15616, 	58.382
18:50:07.214, 	63.7962, 	17.339, 	3.15616, 	58.382
18:50:07.314, 	77.1969, 	19.155, 	3.30646, 	58.382
18:50:07.314, 	77.1969, 	19.155, 	3.30646, 	58.382
18:50:07.314, 	77.1969, 	19.155, 	3.30646, 	58.382
18:50:07.414, 	54.3236, 	18.7326, 	3.15616, 	60.1334
18:50:07.414, 	54.3236, 	18.7326, 	3.15616, 	60.1334
18:50:07.414, 	54.3236, 	18.7326, 	3.15616, 	60.1334
18:50:07.514, 	64.7049, 	17.1224, 	3.30646, 	56.7136
18:50:07.514, 	64.7049, 	17.1224, 	3.30646, 	56.7136
18:50:07.514, 	64.7049, 	17.1224, 	3.30646, 	56.7136
18:50:07.614, 	63.0062, 	17.6007, 	3.30646, 	61.9835
18:50:07.614, 	63.0062, 	17.6007, 	3.30646, 	61.9835
18:50:07.614, 	63.0062, 	17.6007, 	3.30646, 	61.9835
18:50:07.715, 	60.0532, 	18.4908, 	3.30646, 	61.9835
18:50:07.715, 	60.0532, 	18.4908, 	3.30646, 	61.9835
18:50:07.815, 	78.9207, 	18.1264, 	3.30646, 	58.382
18:50:07.815, 	78.9207, 	18.1264, 	3.30646, 	58.382
18:50:07.815, 	78.9207, 	18.1264, 	3.30646, 	58.382
18:50:07.918, 	62.9101, 	18.3905, 	3.30646, 	60.1334
18:50:07.918, 	62.9101, 	18.3905, 	3.30646, 	60.1334
18:50:07.918, 	62.9101, 	18.3905, 	3.30646, 	60.1334
18:50:07.918, 	62.9101, 	18.3905, 	3.30646, 	60.1334
18:50:07.918, 	62.9101, 	18.3905, 	3.30646, 	60.1334
18:50:08.088, 	91.7918, 	19.0616, 	3.30646, 	58.382
18:50:08.088, 	91.7918, 	19.0616, 	3.30646, 	58.382
18:50:08.088, 	91.7918, 	19.0616, 	3.30646, 	58.382
18:50:08.189, 	76.3662, 	17.1433, 	3.30646, 	60.1334
18:50:08.189, 	76.3662, 	17.1433, 	3.30646, 	60.1334
18:50:08.189, 	76.3662, 	17.1433, 	3.30646, 	60.1334
18:50:08.289, 	90.4729, 	19.9835, 	3.30646, 	58.382
18:50:08.289, 	90.4729, 	19.9835, 	3.30646, 	58.382
18:50:08.389, 	88.3676, 	18.2884, 	3.30646, 	60.1334
18:50:08.389, 	88.3676, 	18.2884, 	3.30646, 	60.1334
18:50:08.389, 	88.3676, 	18.2884, 	3.30646, 	60.1334
18:50:08.489, 	73.201, 	17.3893, 	3.15616, 	58.382
18:50:08.489, 	73.201, 	17.3893, 	3.15616, 	58.382
18:50:08.489, 	73.201, 	17.3893, 	3.15616, 	58.382
18:50:08.590, 	75.4123, 	17.2055, 	3.30646, 	60.1334
18:50:08.590, 	75.4123, 	17.2055, 	3.30646, 	60.1334
18:50:08.590, 	75.4123, 	17.2055, 	3.30646, 	60.1334
18:50:08.690, 	78.138, 	19.5178, 	3.30646, 	60.1334
18:50:08.690, 	78.138, 	19.5178, 	3.30646, 	60.1334
18:50:08.690, 	78.138, 	19.5178, 	3.30646, 	60.1334
18:50:08.790, 	84.217, 	19.4787, 	3.30646, 	60.1334
18:50:08.790, 	84.217, 	19.4787, 	3.30646, 	60.1334
18:50:08.790, 	84.217, 	19.4787, 	3.30646, 	60.1334
18:50:08.890, 	73.163, 	19.0645, 	3.30646, 	58.382
18:50:08.890, 	73.163, 	19.0645, 	3.30646, 	58.382
18:50:08.890, 	73.163, 	19.0645, 	3.30646, 	58.382
18:50:08.991, 	60.6944, 	16.0374, 	3.30646, 	60.1334
18:50:08.991, 	60.6944, 	16.0374, 	3.30646, 	60.1334
18:50:08.991, 	60.6944, 	16.0374, 	3.30646, 	60.1334
18:50:09.091, 	72.4053, 	19.8875, 	3.30646, 	58.382
18:50:09.091, 	72.4053, 	19.8875, 	3.30646, 	58.382
18:50:09.091, 	72.4053, 	19.8875, 	3.30646, 	58.382
18:50:09.216, 	63.3675, 	18.8251, 	3.30646, 	60.1334
18:50:09.216, 	63.3675, 	18.8251, 	3.30646, 	60.1334
18:50:09.216, 	63.3675, 	18.8251, 	3.30646, 	60.1334
18:50:09.316, 	73.8623, 	18.9854, 	3.15616, 	58.382
18:50:09.316, 	73.8623, 	18.9854, 	3.15616, 	58.382
18:50:09.316, 	73.8623, 	18.9854, 	3.15616, 	58.382
18:50:09.416, 	64.6233, 	19.2408, 	3.30646, 	61.9835
18:50:09.416, 	64.6233, 	19.2408, 	3.30646, 	61.9835
18:50:09.416, 	64.6233, 	19.2408, 	3.30646, 	61.9835
18:50:09.516, 	76.2221, 	20.1292, 	3.30646, 	60.1334
18:50:09.516, 	76.2221, 	20.1292, 	3.30646, 	60.1334
18:50:09.516, 	76.2221, 	20.1292, 	3.30646, 	60.1334
18:50:09.616, 	79.3758, 	20.7222, 	3.30646, 	60.1334
18:50:09.616, 	79.3758, 	20.7222, 	3.30646, 	60.1334
18:50:09.616, 	79.3758, 	20.7222, 	3.30646, 	60.1334
18:50:09.717, 	84.8775, 	22.1838, 	3.30646, 	60.1334
18:50:09.717, 	84.8775, 	22.1838, 	3.30646, 	60.1334
18:50:09.717, 	84.8775, 	22.1838, 	3.30646, 	60.1334
18:50:09.816, 	77.5754, 	16.6942, 	3.45675, 	60.1334
18:50:09.816, 	77.5754, 	16.6942, 	3.45675, 	60.1334
18:50:09.816, 	77.5754, 	16.6942, 	3.45675, 	60.1334
18:50:09.916, 	76.0221, 	20.76, 	3.45675, 	61.9835
18:50:09.916, 	76.0221, 	20.76, 	3.45675, 	61.9835
18:50:09.916, 	76.0221, 	20.76, 	3.45675, 	61.9835
18:50:10.016, 	60.9633, 	16.7004, 	3.15616, 	60.1334
18:50:10.016, 	60.9633, 	16.7004, 	3.15616, 	60.1334
18:50:10.116, 	74.907, 	18.5282, 	3.30646, 	58.382
18:50:10.116, 	74.907, 	18.5282, 	3.30646, 	58.382
18:50:10.116, 	74.907, 	18.5282, 	3.30646, 	58.382
18:50:10.216, 	56.4951, 	16.7076, 	3.30646, 	60.1334
18:50:10.216, 	56.4951, 	16.7076, 	3.30646, 	60.1334
18:50:10.216, 	56.4951, 	16.7076, 	3.30646, 	60.1334
18:50:10.316, 	52.0747, 	18.8983, 	3.30646, 	60.1334
18:50:10.316, 	52.0747, 	18.8983, 	3.30646, 	60.1334
18:50:10.316, 	52.0747, 	18.8983, 	3.30646, 	60.1334
18:50:10.394, 	62.0099, 	18.4262, 	3.30646, 	58.382
18:50:10.394, 	62.0099, 	18.4262, 	3.30646, 	58.382
18:50:10.394, 	62.0099, 	18.4262, 	3.30646, 	58.382
18:50:10.494, 	82.376, 	19.8185, 	3.30646, 	60.1334
18:50:10.494, 	82.376, 	19.8185, 	3.30646, 	60.1334
18:50:10.494, 	82.376, 	19.8185, 	3.30646, 	60.1334
18:50:10.594, 	69.5853, 	18.2654, 	3.30646, 	58.382
18:50:10.594, 	69.5853, 	18.2654, 	3.30646, 	58.382
18:50:10.695, 	50.3852, 	16.301, 	3.30646, 	60.1334
18:50:10.695, 	50.3852, 	16.301, 	3.30646, 	60.1334
18:50:10.695, 	50.3852, 	16.301, 	3.30646, 	60.1334
18:50:10.795, 	64.9021, 	20.4458, 	3.30646, 	58.382
18:50:10.795, 	64.9021, 	20.4458, 	3.30646, 	58.382
18:50:10.795, 	64.9021, 	20.4458, 	3.30646, 	58.382
18:50:10.895, 	79.5728, 	18.0862, 	3.30646, 	60.1334
18:50:10.895, 	79.5728, 	18.0862, 	3.30646, 	60.1334
18:50:10.895, 	79.5728, 	18.0862, 	3.30646, 	60.1334
18:50:10.995, 	88.8923, 	18.532, 	3.30646, 	58.382
18:50:10.995, 	88.8923, 	18.532, 	3.30646, 	58.382
18:50:10.995, 	88.8923, 	18.532, 	3.30646, 	58.382
18:50:11.095, 	76.7384, 	18.0895, 	3.45675, 	60.1334
18:50:11.095, 	76.7384, 	18.0895, 	3.45675, 	60.1334
18:50:11.095, 	76.7384, 	18.0895, 	3.45675, 	60.1334
18:50:11.196, 	73.7521, 	20.432, 	3.30646, 	58.382
18:50:11.196, 	73.7521, 	20.432, 	3.30646, 	58.382
18:50:11.196, 	73.7521, 	20.432, 	3.30646, 	58.382
18:50:11.296, 	70.2154, 	19.8381, 	3.30646, 	60.1334
18:50:11.296, 	70.2154, 	19.8381, 	3.30646, 	60.1334
18:50:11.296, 	70.2154, 	19.8381, 	3.30646, 	60.1334
18:50:11.396, 	74.3972, 	19.1075, 	3.30646, 	60.1334
18:50:11.396, 	74.3972, 	19.1075, 	3.30646, 	60.1334
18:50:11.396, 	74.3972, 	19.1075, 	3.30646, 	60.1334
18:50:11.517, 	59.3054, 	16.8072, 	3.30646, 	60.1334
18:50:11.517, 	59.3054, 	16.8072, 	3.30646, 	60.1334
18:50:11.517, 	59.3054, 	16.8072, 	3.30646, 	60.1334
18:50:11.617, 	69.2167, 	18.71, 	3.30646, 	60.1334
18:50:11.617, 	69.2167, 	18.71, 	3.30646, 	60.1334
18:50:11.617, 	69.2167, 	18.71, 	3.30646, 	60.1334
18:50:11.718, 	70.6992, 	15.1239, 	3.15616, 	56.7136
18:50:11.718, 	70.6992, 	15.1239, 	3.15616, 	56.7136
18:50:11.718, 	70.6992, 	15.1239, 	3.15616, 	56.7136
18:50:11.818, 	72.0693, 	18.8099, 	3.30646, 	58.382
18:50:11.818, 	72.0693, 	18.8099, 	3.30646, 	58.382
18:50:11.818, 	72.0693, 	18.8099, 	3.30646, 	58.382
18:50:11.918, 	66.2612, 	17.0035, 	3.30646, 	60.1334
18:50:11.918, 	66.2612, 	17.0035, 	3.30646, 	60.1334
18:50:11.918, 	66.2612, 	17.0035, 	3.30646, 	60.1334
18:50:12.018, 	74.859, 	18.0161, 	3.15616, 	60.1334
18:50:12.018, 	74.859, 	18.0161, 	3.15616, 	60.1334
18:50:12.018, 	74.859, 	18.0161, 	3.15616, 	60.1334
18:50:12.118, 	77.2104, 	17.6235, 	3.30646, 	61.9835
18:50:12.118, 	77.2104, 	17.6235, 	3.30646, 	61.9835
18:50:12.118, 	77.2104, 	17.6235, 	3.30646, 	61.9835
18:50:12.218, 	66.5258, 	18.6838, 	3.30646, 	58.382
18:50:12.218, 	66.5258, 	18.6838, 	3.30646, 	58.382
18:50:12.318, 	66.2781, 	16.7642, 	3.30646, 	60.1334
18:50:12.318, 	66.2781, 	16.7642, 	3.30646, 	60.1334
18:50:12.318, 	66.2781, 	16.7642, 	3.30646, 	60.1334
18:50:12.418, 	64.3594, 	15.3665, 	3.30646, 	58.382
18:50:12.418, 	64.3594, 	15.3665, 	3.30646, 	58.382
18:50:12.418, 	64.3594, 	15.3665, 	3.30646, 	58.382
18:50:12.518, 	61.2934, 	18.1141, 	3.15616, 	60.1334
18:50:12.518, 	61.2934, 	18.1141, 	3.15616, 	60.1334
18:50:12.518, 	61.2934, 	18.1141, 	3.15616, 	60.1334
18:50:12.619, 	74.5594, 	18.5455, 	3.15616, 	58.382
18:50:12.619, 	74.5594, 	18.5455, 	3.15616, 	58.382
18:50:12.619, 	74.5594, 	18.5455, 	3.15616, 	58.382
18:50:12.699, 	68.3979, 	17.1468, 	3.30646, 	58.382
18:50:12.699, 	68.3979, 	17.1468, 	3.30646, 	58.382
18:50:12.699, 	68.3979, 	17.1468, 	3.30646, 	58.382
18:50:12.799, 	59.9098, 	18.1737, 	3.30646, 	56.7136
18:50:12.799, 	59.9098, 	18.1737, 	3.30646, 	56.7136
18:50:12.799, 	59.9098, 	18.1737, 	3.30646, 	56.7136
18:50:12.899, 	80.8507, 	20.5201, 	3.30646, 	60.1334
18:50:12.899, 	80.8507, 	20.5201, 	3.30646, 	60.1334
18:50:13.000, 	69.6527, 	18.9648, 	3.30646, 	60.1334
18:50:13.000, 	69.6527, 	18.9648, 	3.30646, 	60.1334
18:50:13.000, 	69.6527, 	18.9648, 	3.30646, 	60.1334
18:50:13.100, 	75.9786, 	19.2076, 	3.30646, 	58.382
18:50:13.100, 	75.9786, 	19.2076, 	3.30646, 	58.382
18:50:13.100, 	75.9786, 	19.2076, 	3.30646, 	58.382
18:50:13.200, 	77.5629, 	19.6829, 	3.30646, 	60.1334
18:50:13.200, 	77.5629, 	19.6829, 	3.30646, 	60.1334
18:50:13.200, 	77.5629, 	19.6829, 	3.30646, 	60.1334
18:50:13.300, 	85.5735, 	20.4364, 	3.30646, 	58.382
18:50:13.300, 	85.5735, 	20.4364, 	3.30646, 	58.382
18:50:13.300, 	85.5735, 	20.4364, 	3.30646, 	58.382
18:50:13.401, 	62.3354, 	20.1453, 	3.30646, 	58.382
18:50:13.401, 	62.3354, 	20.1453, 	3.30646, 	58.382
18:50:13.401, 	62.3354, 	20.1453, 	3.30646, 	58.382
18:50:13.501, 	83.3107, 	17.6884, 	3.30646, 	58.382
18:50:13.501, 	83.3107, 	17.6884, 	3.30646, 	58.382
18:50:13.501, 	83.3107, 	17.6884, 	3.30646, 	58.382
18:50:13.601, 	70.2858, 	18.7522, 	3.30646, 	60.1334
18:50:13.601, 	70.2858, 	18.7522, 	3.30646, 	60.1334
18:50:13.601, 	70.2858, 	18.7522, 	3.30646, 	60.1334
18:50:13.701, 	33.4497, 	15.6325, 	8.11585, 	19.6296
18:50:13.701, 	33.4497, 	15.6325, 	8.11585, 	19.6296
18:50:13.701, 	33.4497, 	15.6325, 	8.11585, 	19.6296
18:50:13.801, 	56.0324, 	17.6799, 	3.30646, 	61.9835
18:50:13.801, 	56.0324, 	17.6799, 	3.30646, 	61.9835
18:50:13.801, 	56.0324, 	17.6799, 	3.30646, 	61.9835
18:50:13.919, 	52.4043, 	17.1598, 	3.30646, 	63.9534
18:50:13.919, 	52.4043, 	17.1598, 	3.30646, 	63.9534
18:50:13.919, 	52.4043, 	17.1598, 	3.30646, 	63.9534
18:50:14.020, 	65.0854, 	18.3143, 	3.30646, 	60.1334
18:50:14.020, 	65.0854, 	18.3143, 	3.30646, 	60.1334
18:50:14.020, 	65.0854, 	18.3143, 	3.30646, 	60.1334
18:50:14.120, 	186.058, 	21.9544, 	3.15616, 	56.7136
18:50:14.120, 	186.058, 	21.9544, 	3.15616, 	56.7136
18:50:14.120, 	186.058, 	21.9544, 	3.15616, 	56.7136
18:50:14.220, 	358.804, 	26.2602, 	3.15616, 	56.7136
18:50:14.220, 	358.804, 	26.2602, 	3.15616, 	56.7136
18:50:14.220, 	358.804, 	26.2602, 	3.15616, 	56.7136
18:50:14.320, 	286.691, 	24.5921, 	3.15616, 	55.1161
18:50:14.320, 	286.691, 	24.5921, 	3.15616, 	55.1161
18:50:14.320, 	286.691, 	24.5921, 	3.15616, 	55.1161
18:50:14.420, 	246.181, 	24.1998, 	3.15616, 	56.7136
18:50:14.420, 	246.181, 	24.1998, 	3.15616, 	56.7136
18:50:14.520, 	198.831, 	23.3855, 	3.15616, 	56.7136
18:50:14.520, 	198.831, 	23.3855, 	3.15616, 	56.7136
18:50:14.520, 	198.831, 	23.3855, 	3.15616, 	56.7136
18:50:14.620, 	333.826, 	23.4701, 	3.15616, 	56.7136
18:50:14.620, 	333.826, 	23.4701, 	3.15616, 	56.7136
18:50:14.620, 	333.826, 	23.4701, 	3.15616, 	56.7136
18:50:14.720, 	292.742, 	22.9826, 	3.30646, 	56.7136
18:50:14.720, 	292.742, 	22.9826, 	3.30646, 	56.7136
18:50:14.720, 	292.742, 	22.9826, 	3.30646, 	56.7136
18:50:14.820, 	467.984, 	24.5756, 	3.15616, 	55.1161
18:50:14.820, 	467.984, 	24.5756, 	3.15616, 	55.1161
18:50:14.820, 	467.984, 	24.5756, 	3.15616, 	55.1161
18:50:14.920, 	366.772, 	24.1211, 	3.15616, 	55.1161
18:50:14.920, 	366.772, 	24.1211, 	3.15616, 	55.1161
18:50:14.920, 	366.772, 	24.1211, 	3.15616, 	55.1161
18:50:15.004, 	197.152, 	21.39, 	3.15616, 	53.5801
18:50:15.004, 	197.152, 	21.39, 	3.15616, 	53.5801
18:50:15.004, 	197.152, 	21.39, 	3.15616, 	53.5801
18:50:15.104, 	180.765, 	22.8694, 	3.30646, 	56.7136
18:50:15.104, 	180.765, 	22.8694, 	3.30646, 	56.7136
18:50:15.104, 	180.765, 	22.8694, 	3.30646, 	56.7136
18:50:15.205, 	267.39, 	23.6793, 	3.15616, 	55.1161
18:50:15.205, 	267.39, 	23.6793, 	3.15616, 	55.1161
18:50:15.305, 	88.0944, 	18.9079, 	3.15616, 	58.382
18:50:15.305, 	88.0944, 	18.9079, 	3.15616, 	58.382
18:50:15.305, 	88.0944, 	18.9079, 	3.15616, 	58.382
18:50:15.405, 	65.9249, 	20.6523, 	3.30646, 	60.1334
18:50:15.405, 	65.9249, 	20.6523, 	3.30646, 	60.1334
18:50:15.405, 	65.9249, 	20.6523, 	3.30646, 	60.1334
18:50:15.405, 	65.9249, 	20.6523, 	3.30646, 	60.1334
18:50:15.405, 	65.9249, 	20.6523, 	3.30646, 	60.1334
18:50:15.606, 	387.186, 	24.1504, 	3.30646, 	53.5801
18:50:15.606, 	387.186, 	24.1504, 	3.30646, 	53.5801
18:50:15.606, 	387.186, 	24.1504, 	3.30646, 	53.5801
18:50:15.606, 	387.186, 	24.1504, 	3.30646, 	53.5801
18:50:15.606, 	387.186, 	24.1504, 	3.30646, 	53.5801
18:50:15.806, 	251.644, 	25.5359, 	3.15616, 	53.5801
18:50:15.806, 	251.644, 	25.5359, 	3.15616, 	53.5801
18:50:15.806, 	251.644, 	25.5359, 	3.15616, 	53.5801
18:50:15.906, 	149.409, 	21.7542, 	3.30646, 	55.1161
18:50:15.906, 	149.409, 	21.7542, 	3.30646, 	55.1161
18:50:15.906, 	149.409, 	21.7542, 	3.30646, 	55.1161
18:50:16.007, 	378.815, 	25.9704, 	3.30646, 	53.5801
18:50:16.007, 	378.815, 	25.9704, 	3.30646, 	53.5801
18:50:16.007, 	378.815, 	25.9704, 	3.30646, 	53.5801
18:50:16.121, 	122.724, 	22.2087, 	3.30646, 	60.1334
18:50:16.121, 	122.724, 	22.2087, 	3.30646, 	60.1334
18:50:16.121, 	122.724, 	22.2087, 	3.30646, 	60.1334
18:50:16.221, 	550.586, 	26.3758, 	3.15616, 	55.1161
18:50:16.221, 	550.586, 	26.3758, 	3.15616, 	55.1161
18:50:16.221, 	550.586, 	26.3758, 	3.15616, 	55.1161
18:50:16.321, 	633.19, 	28.3817, 	3.15616, 	55.1161
18:50:16.321, 	633.19, 	28.3817, 	3.15616, 	55.1161
18:50:16.321, 	633.19, 	28.3817, 	3.15616, 	55.1161
18:50:16.421, 	569.567, 	26.8938, 	3.15616, 	55.1161
18:50:16.421, 	569.567, 	26.8938, 	3.15616, 	55.1161
18:50:16.421, 	569.567, 	26.8938, 	3.15616, 	55.1161
18:50:16.521, 	541.095, 	26.6519, 	3.15616, 	55.1161
18:50:16.521, 	541.095, 	26.6519, 	3.15616, 	55.1161
18:50:16.521, 	541.095, 	26.6519, 	3.15616, 	55.1161
18:50:16.621, 	504.609, 	26.877, 	3.15616, 	55.1161
18:50:16.621, 	504.609, 	26.877, 	3.15616, 	55.1161
18:50:16.621, 	504.609, 	26.877, 	3.15616, 	55.1161
18:50:16.722, 	410.536, 	26.2976, 	3.15616, 	55.1161
18:50:16.722, 	410.536, 	26.2976, 	3.15616, 	55.1161
18:50:16.822, 	140.348, 	22.5083, 	3.30646, 	58.382
18:50:16.822, 	140.348, 	22.5083, 	3.30646, 	58.382
18:50:16.822, 	140.348, 	22.5083, 	3.30646, 	58.382
18:50:16.922, 	550.143, 	30.0241, 	3.15616, 	53.5801
18:50:16.922, 	550.143, 	30.0241, 	3.15616, 	53.5801
18:50:16.922, 	550.143, 	30.0241, 	3.15616, 	53.5801
18:50:17.022, 	416.7, 	25.9634, 	3.30646, 	53.5801
18:50:17.022, 	416.7, 	25.9634, 	3.30646, 	53.5801
18:50:17.022, 	416.7, 	25.9634, 	3.30646, 	53.5801
18:50:17.122, 	86.4105, 	18.9553, 	3.30646, 	56.7136
18:50:17.122, 	86.4105, 	18.9553, 	3.30646, 	56.7136
18:50:17.122, 	86.4105, 	18.9553, 	3.30646, 	56.7136
18:50:17.222, 	451.014, 	26.7353, 	3.30646, 	53.5801
18:50:17.222, 	451.014, 	26.7353, 	3.30646, 	53.5801
18:50:17.222, 	451.014, 	26.7353, 	3.30646, 	53.5801
18:50:17.222, 	451.014, 	26.7353, 	3.30646, 	53.5801
18:50:17.222, 	451.014, 	26.7353, 	3.30646, 	53.5801
18:50:17.410, 	1677.02, 	33.2264, 	76.4994, 	61.9835
18:50:17.410, 	1677.02, 	33.2264, 	76.4994, 	61.9835
18:50:17.410, 	1677.02, 	33.2264, 	76.4994, 	61.9835
18:50:17.510, 	1600.29, 	30.0971, 	76.4994, 	68.3862
18:50:17.510, 	1600.29, 	30.0971, 	76.4994, 	68.3862
18:50:17.510, 	1600.29, 	30.0971, 	76.4994, 	68.3862
18:50:17.611, 	1748.63, 	31.9711, 	76.4994, 	70.9638
